test_id,rating
855,2.0982692384176893
856,2.206354477971586
857,2.1040514706288334
858,1
859,1
860,1
861,1
862,2.2718355185200223
863,1.8480664859801579
864,2.815179817092422
865,1.1815672919690083
866,1.4751475049408749
867,1
868,2.574590011268173
869,3.1237977049238146
870,1
871,1.960036250860516
872,1
873,2.5321074644161996
874,1
875,1
876,1
877,1
878,1
879,1
880,3.7015792628242155
881,1
882,4.019492849511786
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,3.1198335854018633
892,3.7435358207427214
893,1
894,2.7604751057373846
895,1
896,4.919357417057828
897,2.709737209718047
898,3.099200886733625
899,3.4860554249161066
900,3.683903374074245
901,1.197602454003707
902,1
903,1
904,1
905,1
906,1.6335797187150654
907,2.956538696881138
908,1
909,2.6705689776327617
910,1
911,1.1119471661359708
912,2.237333954916854
913,1
914,1
915,1.0594368209425147
916,1.9894953492098482
917,1.801048008179941
918,1.6162910675302842
919,1
920,2.5762536455772334
921,1
922,1
923,1.8210980752559947
924,1
925,2.3249057069002075
926,1.1243273748227636
927,4.240050539719197
928,4.033521429034575
929,1
930,1.8467355207428864
931,1
932,2.4650722854344127
933,3.9975792710679934
934,1
935,1.821023467696194
936,1
937,1.909896164331518
938,1.7265526437770768
939,2.099930027811741
940,1
941,1
942,1
943,1
944,1
945,1.798889803354151
946,1.1675687806688646
947,1
948,1
949,1
950,1
951,2.243848953471704
952,1
953,1.5077131668727315
954,1
955,1
956,1
957,1.0032455114845353
958,2.1414783930358787
959,2.5800745907206766
960,2.289409152742567
961,3.2626962464556897
962,3.003623907205444
963,4.2618438919442205
964,2.6572086049515056
965,1
966,1.8655700527706098
967,1
968,1.5824863692657587
969,1
970,1
971,1
972,1.8013224555393905
973,1
974,1
975,3.1906239395459806
976,1
977,1
978,2.334191664171179
979,1
980,1.5232991085268335
981,1
982,1
983,1
984,1
985,1
986,3.4917889159187636
987,5
988,1.2991936835306686
989,1.4356639228546526
990,5
991,1
992,3.3810523706818922
993,3.3216760620838537
994,1
995,1
996,1
997,2.1222439232616064
998,1
999,2.1489381916168018
1000,4.123234387136494
1001,2.8444903217591806
1002,1
1003,1
1004,2.0735501899780147
1005,1
1006,1
1007,1.2759427293775378
1008,1.5653683728820573
1009,2.139951171339508
1010,1.1550985825484208
1011,2.37177838334241
1012,3.5751467164272466
1013,1.088557579577044
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1.2740409850969399
1026,1.9811094696599054
1027,1.5070608366688087
1028,1
1029,1
1030,1
1031,1.3791367861766994
1032,1.1660977434402824
1033,1.8539837702678943
1034,3.5168935318081287
1035,1.2075807758518096
1036,1
1037,1
1038,1
1039,2.169283576928795
1040,3.3666220359625987
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,2.079600974487236
1050,1
1051,2.2522318828622425
1052,2.1826547327297634
1053,2.1858721327669355
1054,1.8433588926233395
1055,2.4539318942563964
1056,1.292066706904635
1057,1
1058,1.0365632639235633
1059,1
1060,1
1061,1.6716491782830596
1062,1.0087054669561415
1063,2.7756576827012056
1064,1
1065,1.9119936234349797
1066,1
1067,2.9135124789472466
1068,1
1069,1.283045494935369
1070,1
1071,2.2236245725230517
1072,4.3259531394598785
1073,3.7847574903941723
1074,1
1075,2.5695755267928924
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1.458370021987562
1082,1
1083,1
1084,1
1085,1.1172243040660734
1086,1
1087,1
1088,1.8696311057372852
1089,3.09406921124962
1090,4.293525208938016
1091,1
1092,1.2789262701889772
1093,2.357398640466697
1094,1
1095,1
1096,1
1097,1
1098,2.735548180565452
1099,1.0505972781910193
1100,1
1101,1.5164646836389692
1102,1.0655626644937435
1103,1
1104,1
1105,1.3661411655381899
1106,1
1107,1.7632880222163352
1108,1
1109,1
1110,1
1111,1
1112,1.9531263328698296
1113,2.723395927060665
1114,1
1115,1
1116,3.3110858561836642
1117,1.7893118793513816
1118,2.5206081634133684
1119,1
1120,1.2029909832206112
1121,1
1122,1
1123,1
1124,1
1125,1.8927141291285592
1126,1
1127,2.093397158019646
1128,3.177692720507096
1129,3.16070608339911
1130,2.1581754618498223
1131,1.8194727338734626
1132,1
1133,2.26781612200164
1134,1.6668900430376776
1135,1
1136,3.2098386850100242
1137,3.5405379010295306
1138,3.6153894749932434
1139,2.3613033670899415
1140,4.619131600601833
1141,1
1142,3.146056527705919
1143,1
1144,2.284871524884225
1145,1.2933777000365745
1146,2.136273303275735
1147,3.0797886475706227
1148,1
1149,1
1150,3.0196726850867783
1151,1
1152,1
1153,1
1154,2.942123881517993
1155,1
1156,2.002333598218462
1157,2.7223927529090624
1158,1
1159,1
1160,2.3068675258700235
1161,2.0729566388077596
1162,1
1163,1.3411437318577855
1164,1
1165,2.1214024327357013
1166,1.4633021406989346
1167,2.7260050235627884
1168,1
1169,3.1074655118789867
1170,2.4663142225390255
1171,2.33881266472678
1172,1
1173,2.2667016139178937
1174,1
1175,2.1340237345660986
1176,1.539839730838517
1177,2.051775084344521
1178,1
1179,1
1180,2.2204617935243314
1181,2.586991394492946
1182,4.02912754779158
1183,1
1184,2.5457451767539743
1185,1
1186,1
1187,2.5626934847649014
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,5
1195,3.289625312532022
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1.7387490710003246
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,2.1275553456458978
1211,1.586877592661599
1212,1
1213,1
1214,1
1215,2.2736399646942935
1216,2.693204657917149
1217,1.9618426545054752
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1.3636234680291386
1227,1
1228,1.6105030249679844
1229,1
1230,1
1231,1
1232,1
1233,1.9923950972043825
1234,1
1235,2.065699621869666
1236,1
1237,2.1579903685077175
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1.146746422737966
1245,1
1246,1
1247,1.9077634240291936
1248,1.3888960473400502
1249,1
1250,1
1251,3.1569879668638317
1252,1
1253,1.5197813871606638
1254,1
1255,1
1256,1.737705196113796
1257,2.078238773663536
1258,2.882455150414156
1259,1.216312099690056
1260,1
1261,1
1262,1
1263,2.4289001945600317
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1.8116598771115582
1270,1
1271,1
1272,1
1273,1.704814013253928
1274,3.062368189040734
1275,1.5583990055014745
1276,2.256474175545127
1277,1.4914451861654578
1278,1
1279,1
1280,1
1281,1.5147531885485988
1282,1.552629306984342
1283,1.901626882508964
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,2.522079099774049
1291,1.787715881067066
1292,4.857876760442703
1293,1
1294,1.0264636063632393
1295,2.3833700026710325
1296,2.288946223991734
1297,1
1298,3.1683493443537576
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1.4832057771538203
1305,1.954300148228101
1306,1.2757489843864545
1307,1
1308,1.8144823447012741
1309,3.0257116927573398
1310,1.1958504886719639
1311,1
1312,1
1313,1.3785228881255327
1314,3.1685750072593786
1315,1
1316,1.0834489187199439
1317,3.5085245401786067
1318,1
1319,1.1999233613283529
1320,2.6037307451707448
1321,2.356241674287963
1322,2.423851827819338
1323,2.5877946799352185
1324,1.5328238652793351
1325,1.3808545253590125
1326,1
1327,1
1328,1.6295251838098466
1329,1
1330,3.4024559514694594
1331,2.786371583879226
1332,3.2772645595514764
1333,1.5442278497447055
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1.0536167906227694
1342,1
1343,1
1344,2.027494060501672
1345,1
1346,1.2134722274417347
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1.1300210739507717
1353,1.529377081903678
1354,1.996482801903609
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1.2088676908614882
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,2.728674052551445
1372,3.2893368718853595
1373,1.6376714617755188
1374,1.2355147623476888
1375,1
1376,1
1377,1
1378,1.8721638837870787
1379,1.8689577825390065
1380,1
1381,1.1149919286561512
1382,1
1383,1
1384,2.2641497258681706
1385,1.7435168916785024
1386,1.2101060159489505
1387,1
1388,1.2209707929226352
1389,1
1390,1
1391,1
1392,2.0630993033463856
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1.1154086296758456
1402,3.4414920156614537
1403,1
1404,2.160880048834665
1405,2.1145574421571895
1406,1
1407,1
1408,1
1409,1
1410,2.3466231027683646
1411,1
1412,2.162348583325093
1413,1
1414,1
1415,1.0223770233865745
1416,1
1417,1
1418,1
1419,1
1420,3.3195687647274927
1421,1
1422,1
1423,1
1424,1
1425,1
1426,3.866233668434755
1427,3.515795999789192
1428,1.201557285048717
1429,1.9156823686943396
1430,1
1431,1.9945591282696404
1432,1.7230314046623794
1433,1.303294049990693
1434,2.9979294255476803
1435,1
1436,1
1437,1
1438,1.1569079761595562
1439,3.4679320811993417
1440,2.4400471993184865
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1.3969929502047715
1451,1
1452,1
1453,1.9108629147085021
1454,1
1455,1
1456,1
1457,1
1458,2.3320399840025763
1459,1.9882595559472422
1460,1
1461,1
1462,3.215584757001258
1463,3.551773571819415
1464,1.2920884336315857
1465,2.247313293710051
1466,2.1521218868773326
1467,1
1468,1
1469,1.597109650476045
1470,1
1471,1
1472,1
1473,2.8115066316247193
1474,1.175173206787199
1475,1.8445985374244172
1476,2.4828506683459697
1477,1
1478,1
1479,1.4502267351948293
1480,1.1648371168449827
1481,2.1891265995238216
1482,1.8345873720739252
1483,1.4099958645002701
1484,1.641536357903484
1485,1.0182733256891465
1486,1
1487,1.3197978856338208
1488,1
1489,1.2245184788669863
1490,1.10893500950544
1491,1.4140598783749698
1492,1
1493,1
1494,1
1495,1.5203514806610605
1496,1
1497,1.7995419928736827
1498,1
1499,1
1500,3.194609792554787
1501,1
1502,1
1503,1
1504,1.7956942125004418
1505,2.6883229553272776
1506,2.485546108505201
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,2.041428896388109
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1.483361145085229
1523,1
1524,1
1525,1.3284289444318078
1526,1
1527,2.78382261501031
1528,1
1529,1
1530,1.3117436999184786
1531,2.779777463468649
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1.1360534532004185
1539,1
1540,1
1541,1
1542,1.6063444312866122
1543,1.2528862399215568
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1.1173958364605117
1553,1
1554,1.8981957211244502
1555,1
1556,3.6360116459086957
1557,3.0729096839957304
1558,1
1559,1
1560,1
1561,1
1562,1.5512421939362673
1563,1
1564,5
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,3.339562731932648
1576,1.2356333053023283
1577,1
1578,1
1579,1
1580,3.8262840544984527
1581,2.544999542753597
1582,1
1583,1.8557029341027287
1584,2.7400536106230406
1585,1.4858785610473437
1586,1.040571374843219
1587,1
1588,1
1589,2.0447755624605812
1590,3.304761057065206
1591,1.375216743357329
1592,1.577179590728269
1593,1.3467464356430727
1594,1
1595,1
1596,1
1597,1.357567599704843
1598,1
1599,3.275663207106107
1600,1
1601,1
1602,3.0208465576398007
1603,3.0664362040966107
1604,3.7123985878332553
1605,3.3873875160319016
1606,3.2339113720805663
1607,3.411900237334004
1608,1.3417876967873643
1609,3.4706683949239983
1610,3.654228696583982
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1.478394452647115
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1.297003069133304
1625,1
1626,2.5360058256773588
1627,1.10491847127041
1628,1
1629,1.429731810431495
1630,1
1631,1
1632,1
1633,1.4102512942772925
1634,1
1635,1
1636,1
1637,1
1638,1
1639,2.321610413775942
1640,2.6513984737380354
1641,1
1642,1
1643,1.6074825372348627
1644,1
1645,1
1646,1
1647,1
1648,2.6451030501989963
1649,2.506141617096925
1650,1.112857274138878
1651,1
1652,1.1515406266492116
1653,1
1654,1
1655,3.7682692588839686
1656,1
1657,1
1658,3.897268423525853
1659,1.3994739383257127
1660,1
1661,1.7378010931774115
1662,1
1663,2.986261043777641
1664,1
1665,2.517939983680786
1666,1
1667,1
1668,2.190951195415015
1669,3.1759174552388996
1670,2.8750359230933102
1671,2.156355744524203
1672,1.6699633829551095
1673,1
1674,1
1675,1
1676,1
1677,1
1678,3.3906502557708915
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,3.2449694981809527
1693,1
1694,4.136078995779468
1695,3.5192419359715936
1696,1
1697,1
1698,1.1643596360280348
1699,1
1700,3.009140272124944
1701,2.9194274866898287
1702,1
1703,4.033785019012432
1704,2.2680767016859864
1705,1
1706,1
1707,1.3468428615068873
1708,1
1709,1
1710,2.033398966486377
1711,1
1712,1
1713,1
1714,1
1715,1
1716,4.072252265178698
1717,1.5514895302061844
1718,2.5627574727119153
1719,2.506249591523905
1720,1
1721,1.6526303423041284
1722,3.234017017992087
1723,3.3576639147387866
1724,1
1725,1
1726,1
1727,1
1728,1.614901980322594
1729,1.5454238612980458
1730,1
1731,1
1732,1.008034098235692
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1.8089552391665786
1739,2.147763950875068
1740,2.6692431041607274
1741,3.1312687697186856
1742,2.577528261019046
1743,1.5420471440343848
1744,1
1745,1
1746,1.0261804961145153
1747,1
1748,1.9241527269945502
1749,3.1331209275927887
1750,2.8180888365231134
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,2.341581046655106
1760,1
1761,2.4995837056649464
1762,1
1763,1
1764,2.0977233234371258
1765,1.1890788258686897
1766,2.288637777038575
1767,1.62938945337861
1768,2.008601978345694
1769,1.4727189645313747
1770,2.076923854744649
1771,1.6594686223071562
1772,1
1773,1
1774,1
1775,1
1776,1.9038745969887443
1777,1
1778,2.348470251923995
1779,2.5270165283054755
1780,3.503196104212635
1781,2.0369517263351993
1782,2.930294232064578
1783,5
1784,1
1785,1.1685088646552986
1786,1
1787,1
1788,1
1789,1
1790,1.0735056269341927
1791,1
1792,1
1793,1
1794,1.9403050997785662
1795,4.860696228881312
1796,2.5721480439554334
1797,1
1798,1
1799,1.688467136613408
1800,1
1801,1
1802,1
1803,1
1804,1
1805,2.9322977146970644
1806,1.9580621950418995
1807,2.1742250267561793
1808,1.9150234731238929
1809,1.2962577431507443
